ID,zeleznice_delka,vrstevnice_pocet,vodni_plohy_rozloha,dibA02_delka,relief_rozloha,zastavba_rozloha
23311,4969.85,30.0,8874.21,214.04,0.0,622858.3
23312,1224.56,42.0,7869.24,0.0,9164.35,708560.9
23313,10623.06,23.0,1384511.61,353.94,9913.64,3539658.3
23314,7536.98,62.0,112115.16,4125.91,168681.09,862007.41
23315,2565.04,98.0,2567.16,0.0,12316.22,875349.93
23316,3724.72,83.0,120208.71,6311.02,2058.47,1119429.72
23317,6296.23,77.0,119898.2,1140.9,16974.48,785899.64
23318,1045.31,42.0,129952.64,3304.86,1.0,2553120.54
23319,4153.21,76.0,21431.36,6131.23,0.0,1334034.1
23320,2176.83,53.0,95909.21,5292.33,0.0,485198.64
23321,6925.23,97.0,276270.95,14253.17,0.0,1105116.14
23322,6042.52,54.0,146263.26,13161.7,6.59,1139947.14
23323,1442.08,88.0,66882.75,13002.88,0.0,1852425.26
23324,6410.41,49.0,42237.13,8435.37,0.0,1102820.32
23325,4270.08,28.0,89210.91,5686.74,514.1,1190504.75
23326,4191.47,30.0,161751.47,10253.6,0.0,530894.14
23327,6952.16,77.0,49088.6,6267.82,8688.55,1627962.9
23328,5355.09,64.0,46093.24,9357.51,0.0,1381709.51
23329,5121.49,47.0,425444.27,7284.31,0.0,1390712.02
23330,3551.9,64.0,79379.26,6119.68,0.0,945448.48
23331,5933.18,54.0,1074445.88,10833.01,0.0,1659276.01
23332,5070.11,138.0,40872.29,6671.33,691.9,1541627.3
23333,1412.5,121.0,29641.3,16739.97,704.68,249425.99
23334,7263.23,154.0,118570.54,7831.85,3562.5,929400.51
23335,5064.62,201.0,6237.0,20583.46,2627.01,189720.35
23336,128.06,246.0,13896.4,16362.69,2677.59,1499089.51
23337,2984.92,172.0,73814.58,17978.72,29726.95,2252308.53
23338,25150.62,159.0,138565.43,4466.98,113730.07,7637472.67
23339,4021.0,85.0,24400.36,1484.01,9727.72,12243514.25
23340,5346.03,49.0,14252.52,3948.99,97977.51,8890811.19
23341,8521.24,68.0,24238.2,5766.9,2319.3,1079780.97
23342,15359.19,58.0,508591.12,6479.78,43657.38,2370633.62
23343,5673.0,117.0,24406.08,7186.19,2.0,368091.35
23344,2406.01,60.0,155903.27,11337.02,14863.36,545702.99
23345,3756.1,131.0,78239.66,7562.47,6313.06,475292.81
23346,7694.46,44.0,467837.9,8502.77,0.0,2202355.38
23347,4757.98,57.0,465849.25,8020.1,0.0,991866.5
23348,3571.79,76.0,151630.83,5682.41,14873.91,1774403.67
23349,8935.49,98.0,500609.54,2104.22,0.0,3124997.22
23350,15302.53,107.0,799228.15,4728.16,365282.17,3444794.07
23351,5806.11,101.0,570065.76,6444.93,115941.51,1357127.02
23352,5369.64,99.0,1409.88,0.0,421954.98,500055.0
23353,1038.6,109.0,3548.09,981.66,32846.0,514830.65
23354,5042.92,94.0,48378.89,8221.19,72988.06,840761.02
23355,4500.42,123.0,2316.06,0.0,2.0,134913.83
23356,13431.05,100.0,293101.48,217.84,68032.7,7270301.67
23357,9221.82,32.0,53383.24,7032.41,13204.75,2882132.33
23358,4300.18,47.0,346512.07,13795.25,0.0,995305.5
23359,2744.42,43.0,144483.81,15353.0,0.0,572915.67
23360,4930.36,117.0,32518.46,15009.26,0.0,452437.1
23361,10044.0,50.0,96749.61,10826.92,0.0,2424484.54
23362,278.54,27.0,67911.91,5070.52,0.0,1096484.74
23363,786.49,135.0,32560.82,9440.97,0.0,857424.4
23364,5067.0,72.0,109892.72,14925.23,463.08,1769540.61
23365,1707.54,160.0,19011.02,10517.34,0.0,848039.36
23366,8427.35,77.0,80094.75,10969.18,74453.18,3231974.95
23367,4252.36,107.0,194605.75,12087.77,33189.72,1162752.84
23368,65.16,66.0,34373.57,13738.82,0.0,717197.67
23369,530.77,96.0,114032.6,12165.63,13635.82,1780215.34
23370,8248.49,115.0,308207.03,15610.59,0.0,1608729.85
23371,6933.54,225.0,192178.7,6485.3,4284.45,3571816.6
23372,6199.85,120.0,240300.59,29007.06,18134.47,192155.57
23373,5689.01,132.0,82715.13,16120.28,6495.82,65153.31
23374,3467.76,392.0,308041.55,12350.02,49671.92,2000308.29
23375,6281.66,154.0,83063.02,7695.18,21.98,7020641.19
23376,34511.23,106.0,141605.22,11881.98,10075.92,4184251.98
23377,10881.33,35.0,1068620.64,6025.41,28354.19,4296455.55
23378,1127.95,61.0,273540.44,9944.46,51382.02,715389.1
23379,8686.46,53.0,54567.24,6675.43,21976.1,966500.63
23380,5825.28,122.0,51987.69,8527.59,4170.97,555726.42
23381,5216.54,204.0,40228.87,9227.4,4673.45,593436.63
23382,4860.68,127.0,9541.94,13280.9,0.0,727946.96
23383,6262.55,120.0,6243.98,12572.36,10011.05,958261.56
23384,2747.69,54.0,22269.14,14708.83,0.0,527517.73
23385,376.13,89.0,33052.85,14840.03,1.0,619646.4
23386,5501.49,30.0,3878.81,5499.44,95323.21,1421782.61
23387,918.71,44.0,467813.02,5240.05,662.79,1245989.46
23388,5329.09,40.0,727039.4,2760.52,28623.47,880651.75
23389,2065.58,39.0,972133.79,194.12,0.0,1197890.31
23390,15832.98,37.0,1266274.37,477.38,3624.6,3198020.44
23391,18947.37,45.0,799855.46,0.0,15205.15,3217807.26
23392,1109.28,257.0,44936.99,5235.26,705896.35,1214324.21
23393,5637.57,82.0,14007.56,1549.91,5057.97,421365.57
23394,4199.41,107.0,28009.21,3154.21,263402.36,622922.56
23395,4567.6,71.0,3101.98,0.0,4018.22,548415.19
23396,2341.79,87.0,1802.44,427.27,4315.49,734396.18
23397,5890.21,101.0,287981.39,3877.42,18252.27,2439395.15
23398,1443.52,32.0,24213.78,9570.49,0.0,568917.13
23399,6767.83,36.0,81884.54,11779.18,0.0,957498.25
23400,10285.98,74.0,621700.71,18385.67,0.0,1531103.64
23401,2890.76,66.0,5270.23,10410.9,7390.77,1463934.78
23402,4212.78,138.0,157852.81,14959.35,8195.36,2985666.89
23403,937.6,42.0,286763.86,10717.51,0.0,1465383.43
23404,3916.01,144.0,38040.91,12375.96,0.0,477604.74
23405,3760.15,90.0,747.48,10806.87,227060.96,1378391.39
23406,1702.38,99.0,6794.26,12172.79,2.0,478166.77
23407,4014.26,147.0,383713.76,13038.71,6.99,1813714.61
23408,4800.23,102.0,474025.15,11345.84,0.0,1087711.62
23409,2331.22,108.0,2419089.17,14886.98,1327.82,9747.65
23410,4944.25,74.0,285994.68,25741.32,4799.51,159415.29
23411,3230.45,238.0,86871.81,20779.6,12230.52,179456.62
23412,8656.56,282.0,610.79,11151.06,1.0,264055.89
23413,9533.68,289.0,92002.87,8809.67,4731.77,2159626.87
23414,10415.53,93.0,499083.81,6780.65,98507.25,4823546.79
23415,2177.49,51.0,351733.22,7019.55,0.0,502146.6
23416,16837.19,38.0,21220.41,3295.86,298625.26,7179507.88
23417,26366.07,114.0,200329.79,5681.89,111219.5,6740441.37
23418,3622.82,104.0,189735.9,3054.96,83511.58,4949812.74
23419,14407.61,144.0,96481.17,10735.38,1537.8,812716.38
23420,2232.64,190.0,8392.2,5852.45,21945.31,1581703.33
23421,6025.65,208.0,4465.3,8340.91,23241.26,1381230.24
23422,9369.37,41.0,23821.76,5923.83,0.0,1963615.21
23423,5314.56,48.0,12954.6,0.0,5306.64,584121.2
23424,6908.55,48.0,242409.01,1832.41,0.0,2260802.5
23425,1824.3,58.0,881299.24,9068.21,51700.41,1415987.78
23426,2483.94,39.0,5493.49,20664.97,0.0,794018.67
23427,4791.46,75.0,538136.33,5376.58,0.0,1559161.09
23428,1677.4,140.0,156401.72,7157.89,10950.79,810279.7
23429,193.51,104.0,2972.42,0.0,22130.55,211856.12
23430,4719.11,79.0,10882.18,1358.41,0.0,1195772.26
23431,6745.65,72.0,42551.83,5875.75,614.83,964963.94
23432,7545.69,111.0,94769.38,11650.23,15074.64,953369.54
23433,7699.88,41.0,446988.48,12360.39,787.21,1953675.69
23434,3362.44,81.0,234706.86,9454.13,27387.97,1043492.47
23435,6365.4,186.0,60890.58,12697.21,73617.51,765179.89
23436,6395.49,216.0,74704.99,14568.04,81014.9,1702974.07
23437,12216.74,133.0,280801.21,16940.32,260465.73,1270807.86
23438,7951.61,226.0,107032.4,18211.41,0.0,914495.69
23439,480.14,188.0,2336.64,16605.55,0.0,1119969.92
23440,205.99,175.0,67373.08,12090.65,0.0,694020.82
23441,4752.07,222.0,63562.84,13233.0,3945.76,3671568.32
23442,1946.61,231.0,19263.67,15245.3,0.0,736600.21
23443,5799.97,100.0,6725.93,12008.87,3408.7,687034.2
23444,5015.04,148.0,73606.15,10271.73,0.0,3440090.36
23445,5822.69,238.0,105563.44,8850.67,0.0,2382682.17
23446,8641.17,180.0,174463.87,21997.24,1903.63,142341.1
23447,1129.64,325.0,173707.97,16428.0,1068.49,50936.37
23448,185.06,212.0,250878.39,17017.25,24376.41,2614810.74
23449,4575.33,73.0,1031360.22,10052.48,16114.72,532483.93
23450,88733.33,71.0,188649.25,2710.51,904.26,2238582.61
23451,18561.04,270.0,840807.42,604.54,27205.47,3733957.01
23452,15310.33,146.0,174845.04,0.0,6218.22,7794612.32
23453,16325.88,206.0,147346.24,1448.56,63971.41,1262445.05
23454,1954.3,284.0,23290.83,10876.98,89235.11,615387.73
23455,31951.04,108.0,1821653.5,3605.25,23452.49,4474770.94
23456,13672.3,79.0,834101.88,988.56,4954.75,3351195.98
23457,7147.8,38.0,1006777.91,7563.02,16589.6,3009772.2
23458,4279.66,115.0,770893.96,7409.34,0.0,1600528.44
23459,3198.88,75.0,6546.84,1394.98,0.0,825424.55
23460,6588.5,138.0,34020.11,3677.11,260644.6,585737.73
23461,4313.92,119.0,4935.61,0.0,122592.22,535432.85
23462,2041.99,67.0,244520.41,9231.71,80058.87,2427491.45
23463,4148.68,168.0,21730.08,8753.27,163356.3,680974.71
23464,4830.59,161.0,121215.83,19527.28,108916.42,1120295.06
23465,3792.46,143.0,10608.63,13808.44,0.0,733046.22
23466,2291.31,210.0,26902.13,10357.67,0.0,1924257.32
23467,7356.63,129.0,19813.79,12235.66,0.0,684704.91
23468,15500.91,183.0,32760.4,16452.7,0.0,543772.63
23469,4602.9,207.0,39637.67,10942.2,0.0,837873.71
23470,5705.44,140.0,40013.37,15590.05,0.0,857573.04
23471,2171.8,190.0,6901.61,27004.34,0.0,817446.68
23472,843.93,94.0,42541.93,13113.07,0.0,277836.99
23473,8048.71,175.0,132059.9,11757.39,0.0,1530675.77
23474,3714.35,112.0,7228.38,25580.98,0.0,686320.49
23475,1400.83,234.0,50504.6,16361.96,0.0,666507.44
23476,4090.71,165.0,142457.12,15070.87,0.0,2983413.66
23477,3486.01,230.0,38133.6,10924.71,82111.77,1426495.98
23478,4004.84,176.0,48698.58,9898.94,4277.61,859008.26
23480,19505.2,81.0,355108.38,7497.05,8206.16,7550192.57
23481,90430.81,97.0,1120420.16,2995.45,201611.54,7261647.83
23482,4427.06,151.0,601663.49,808.91,106068.97,6593366.36
23483,22385.84,187.0,100892.95,5764.88,159352.25,6257083.59
23484,9320.39,281.0,15854.93,11510.21,13665.8,1064416.58
23485,10593.48,148.0,882211.72,1261.12,116515.92,1389007.42
23486,1590.51,227.0,3126.96,8348.31,24616.24,2325106.05
23487,2973.29,133.0,3856.45,3309.58,6040.75,1699132.38
23488,5238.64,102.0,48265.46,20003.01,3593.94,1047225.85
23489,5262.94,75.0,48047.64,10498.64,0.0,1033665.97
23490,837.49,165.0,100742.99,0.0,168218.22,698995.7
23491,4022.13,107.0,1285605.41,9197.17,55519.67,1673594.15
23492,1072.78,86.0,236962.1,6801.76,10234.8,1292175.98
23493,6118.88,15.0,1235792.24,11036.08,0.0,1739901.11
23494,244.09,154.0,70453.1,15055.37,45475.71,1264952.8
23495,5019.82,197.0,106049.02,14765.02,302022.38,969814.59
23496,1127.98,111.0,30043.23,10823.51,0.0,1333144.93
23497,1192.31,197.0,12799.3,11205.13,0.0,867214.78
23498,6549.55,140.0,60402.26,8542.26,1733.07,1216263.66
23499,4344.26,89.0,26623.66,17925.28,0.0,711915.66
23500,1848.4,123.0,16785.76,15502.16,3472.51,1091356.74
23501,4132.45,118.0,50084.5,15409.11,0.0,573434.17
23502,3866.34,95.0,102307.44,12753.74,0.0,902591.22
23503,1583.2,115.0,17058.36,17933.53,0.0,461444.99
23504,4794.54,149.0,218374.82,13403.74,0.0,546118.2
23505,8168.57,167.0,66025.75,7568.57,0.0,3857455.35
23506,7408.4,209.0,124397.65,1124.51,88152.21,880397.57
23508,2599.36,241.0,100959.42,19292.85,801795.91,939391.1
23509,5553.69,170.0,37910.66,10044.58,1247083.51,930416.9
23510,5726.74,241.0,62774.74,20395.77,13081.17,1804130.13
23511,27824.51,164.0,332792.09,12713.87,56257.02,3362098.42
23512,18818.5,78.0,217420.86,13631.24,59939.0,3312002.3
23513,1805.83,45.0,119778.93,2180.33,24364.36,10611880.56
23514,26716.18,156.0,535262.69,6112.49,362588.47,7840146.82
23515,7771.04,199.0,168428.72,4562.8,101854.97,1330146.86
23516,13536.63,263.0,128724.07,9503.23,7098.23,1211464.83
23517,9571.77,183.0,165535.75,16210.66,5842.3,1094949.12
23518,3805.25,324.0,6477.76,10948.26,982.58,668126.87
23519,12278.52,459.0,1072304.85,7165.59,143746.99,1754788.38
23520,93.15,224.0,7470.41,16152.63,76196.31,511963.03
23521,6902.9,169.0,594464.8,23964.35,19795.74,1373124.33
23522,2924.64,335.0,22161.11,12008.16,99070.27,613086.01
23523,5307.84,295.0,1094227.63,5488.93,279994.95,721186.16
23524,2621.76,56.0,871.15,6241.11,0.0,987397.66
23525,16353.53,78.0,179152.21,7612.46,1751.62,4309024.88
23526,3600.72,183.0,189836.12,15106.56,229025.81,3158247.42
23527,2161.64,180.0,38670.72,11162.08,5994.54,1179353.46
23528,4272.01,337.0,233536.04,9915.18,30424.81,2322538.46
23529,8391.02,168.0,72258.02,21533.4,2718.43,1689723.19
23530,6022.61,121.0,19617.73,19383.5,2211.05,1279111.06
23531,7410.18,143.0,123415.23,19384.28,0.0,1608791.24
23532,610.09,288.0,18459.85,20061.53,2383.62,521438.46
23533,5640.69,266.0,133053.9,21086.61,3041.8,2257936.3
23534,4209.55,210.0,36386.43,13916.37,12783.47,999213.2
23535,5251.42,228.0,363.33,15073.56,3439477.82,67019.66
23536,3637.96,393.0,57507.48,19338.91,6320467.07,449303.8
23537,7027.3,188.0,23254.07,15307.39,190950.6,436276.41
23538,1146.41,260.0,31022.29,9905.02,95095.53,328187.2
23539,5674.72,66.0,258790.48,16203.6,0.0,2705225.64
23541,390.73,309.0,15121.5,13049.68,0.0,966634.81
23542,3027.35,292.0,33540.3,18115.72,210092.64,929416.38
23543,10848.88,156.0,451460.82,12048.16,35050.43,2493697.48
23544,17819.03,108.0,661459.15,9674.95,81110.12,2522592.84
23545,7629.4,164.0,34801.72,5804.82,4007.78,5143675.22
23546,4996.39,190.0,16719.28,3271.47,1225.82,1725555.85
23547,2263.95,116.0,40732.1,2887.52,337.2,658747.13
23548,7982.06,293.0,209217.94,5423.55,10663.75,1998267.24
23549,11253.58,361.0,817865.92,3311.75,94766.39,2876496.23
23550,373.65,298.0,1602.8,15858.98,3.0,518718.03
23551,3206.53,206.0,3901.24,15820.37,44223.99,597671.16
23552,4265.43,113.0,764686.6,13639.62,216723.53,322691.8
23553,3895.85,135.0,907125.58,15849.09,339555.23,662204.31
23554,4345.12,103.0,2537224.85,4124.18,130868.44,487702.5
23555,2378.07,201.0,99694.99,4960.27,106495.62,1062414.81
23556,6642.18,46.0,423168.75,6097.86,3288.51,1889871.95
23557,3279.7,131.0,9789.21,12772.2,0.0,1193225.27
23558,1744.96,120.0,3432.17,2711.0,1.0,1553822.81
23559,4668.03,255.0,231775.67,11771.37,481320.34,1821807.51
23560,4757.39,368.0,206274.41,12693.07,55982.07,1994431.8
23561,7125.1,244.0,159919.71,12395.52,79521.45,1338781.29
23562,133.6,261.0,3270.16,14024.39,4949.3,865766.72
23563,4699.36,225.0,142027.66,15374.53,10373.25,1000179.56
23564,2281.71,267.0,56481.4,13731.36,0.0,911797.82
23565,1658.49,191.0,124387.73,14282.01,1583.75,2720400.2
23566,1425.36,189.0,78446.4,16707.84,14112.01,1110015.2
23567,4050.05,196.0,4672.31,21884.61,18702.67,235106.5
23568,9605.81,144.0,109293.3,21544.48,0.0,1374421.58
23569,3688.33,153.0,49702.75,13355.49,3933.54,483188.01
23570,3791.51,408.0,81663.41,16548.57,72332.69,874343.48
23571,5221.19,194.0,787795.28,16517.83,84541.01,2230869.33
23572,18892.6,121.0,246475.29,16163.7,307106.1,5996776.91
23573,10119.22,75.0,894815.33,18176.49,24402.27,2173389.1
23574,13065.22,75.0,178988.39,15344.96,6880.92,5737339.16
23575,28880.41,204.0,83045.7,5419.38,0.0,4954641.24
23576,26305.85,288.0,643792.21,6042.51,52222.05,6389454.39
23577,15900.8,411.0,573091.28,16770.72,43616.47,2590164.9
23578,12192.95,506.0,414396.56,11792.77,25227.88,1336689.04
23579,2039.61,546.0,1409.01,14316.94,54839.48,233969.07
23580,13131.56,196.0,471106.91,9789.63,259594.33,2176388.2
23581,18154.36,120.0,258315.73,6260.27,139727.71,2595972.47
23582,4600.19,82.0,806662.65,12033.58,0.0,755705.82
23583,5375.34,103.0,273716.19,13374.83,1.0,575896.61
23584,7009.72,158.0,279779.78,9544.6,98869.16,1974998.0
23585,972.04,223.0,10232.27,20810.67,16688.2,998277.5
23586,4934.77,311.0,4317.09,15683.15,5799.9,1297613.0
23587,3921.1,297.0,57913.53,10314.41,117335.65,753236.09
23588,873.89,351.0,31044.67,17642.19,30600.67,639975.3
23589,4737.64,400.0,144500.02,18252.67,1.0,631616.8
23590,5432.65,154.0,64749.98,24231.29,851.09,310779.04
23591,4858.07,251.0,117142.42,19528.39,10.99,207668.61
23592,4002.03,350.0,5809.65,14167.6,1144.9,1630913.22
23593,8384.25,199.0,592060.06,20244.63,21071.26,2530516.5
23594,1084.27,176.0,648462.37,13853.74,76550.76,4875036.2
23595,2991.21,480.0,178237.61,18359.07,73710.68,460010.16
23596,6703.69,455.0,379615.96,12106.52,74314.71,618616.89
23597,1857.21,226.0,39255.67,8456.6,426244.82,1043615.55
23598,5129.99,237.0,121918.95,12014.56,153218.34,1032984.88
23599,4208.55,181.0,165598.32,12102.38,1.0,593037.43
23600,9277.14,116.0,236038.39,23435.98,40604.32,1665486.31
23601,469.32,76.0,37440.08,15305.26,0.0,2326596.17
23602,8058.71,167.0,39374.67,14261.66,14639.39,1739354.18
23603,5883.84,100.0,1227872.06,23294.84,1416861.18,3043461.89
23604,269.25,292.0,426.85,15575.43,9755.87,708021.46
23605,6153.68,201.0,8614.52,22582.72,0.0,1255135.22
23606,10072.05,226.0,25722.96,19844.37,2241.69,986051.34
23607,2903.85,165.0,24119.72,10558.94,96354.01,3497088.21
23608,877.84,197.0,11214.7,9117.81,457528.58,950309.26
23609,4325.37,191.0,70529.34,13875.59,38626.05,1731067.82
23610,2600.65,233.0,86280.54,10714.59,50013.05,895394.15
23611,1296.3,288.0,26786.7,16068.91,2.0,108449.23
23612,1471.89,178.0,426.83,16843.81,836.13,268289.29
23613,4881.48,307.0,13011.9,18075.19,4.0,267377.99
23614,2895.77,155.0,18271.38,18624.59,1.0,672103.2
23615,8063.54,262.0,470734.74,15747.81,87775.47,1850402.7
23616,1659.07,384.0,47338.8,13076.89,38138.89,1048385.78
23617,4824.29,388.0,87324.6,13286.55,26145.54,1151993.89
23618,6401.7,280.0,107294.71,14178.69,22402.37,1243959.02
23619,29.8,285.0,149339.94,14097.57,7.99,764462.5
23620,5531.39,244.0,41345.48,10060.36,19639.96,911344.41
23621,6767.02,266.0,79469.93,17892.6,12492.46,900619.03
23622,243.44,174.0,296569.65,15408.12,48730.73,2099159.6
23623,501.01,149.0,7563.2,11288.18,105883.31,448464.22
23624,4638.34,243.0,179689.48,22248.92,27259.33,963622.59
23625,2243.23,224.0,18775.69,20018.55,18536.95,463023.71
23626,314.0,315.0,11882.56,15951.39,52254.57,264432.14
23627,4510.93,326.0,18110.76,15180.61,34660.83,3889671.3
23628,19300.15,183.0,102547.48,22082.48,91113.69,6065938.39
23629,8173.48,408.0,54134.58,24722.48,279382.57,2604077.17
23630,3682.61,299.0,342972.5,22255.03,35694.61,4428671.09
23631,7926.58,434.0,32546.52,19141.15,74167.77,2132880.72
23632,9678.39,394.0,98343.28,4229.01,61130.18,2042844.64
23633,2695.1,103.0,41084.77,17211.43,2406932.44,1363367.63
23634,6126.73,270.0,21783.22,7535.69,3073471.38,1735726.31
23635,4415.35,261.0,45069.95,10038.28,195629.95,3801216.64
23636,51598.72,286.0,833235.19,11219.74,547833.85,5806657.67
23637,760.55,233.0,18449.25,10698.84,8786.48,1248540.24
23638,5578.95,142.0,33182.49,14915.92,0.0,962673.52
23639,1972.47,233.0,7178.39,14093.19,10070.29,841013.35
23640,10885.73,167.0,26090.33,10012.9,66570.06,2000577.79
23641,4219.13,296.0,6060.46,10318.9,96746.13,910678.9
23642,7591.01,186.0,5079.21,10838.39,165978.86,2035181.4
23643,4772.62,205.0,44545.73,12368.34,127804.29,1761575.94
23644,5219.89,201.0,235187.69,16954.93,144304.54,606374.97
23645,5958.89,181.0,136754.13,17572.99,5175.05,516727.78
23646,4774.96,141.0,150132.76,11222.68,73442.69,1206688.61
23647,5649.59,231.0,21427.86,13242.86,127246.41,876972.52
23648,2381.87,294.0,10396.16,16397.39,2844.19,394949.21
23649,7307.27,256.0,44213.79,18788.03,16180.35,469466.06
23650,11220.13,139.0,55471.1,17539.96,3877.26,4215629.6
23651,5115.39,215.0,135713.15,18438.09,26166.88,8148733.59
23652,3380.33,350.0,100937.21,16432.47,748704.45,521848.58
23653,1242.68,224.0,278488.18,9551.4,27637.21,708654.71
23654,7807.17,210.0,485994.0,7791.08,1192162.38,257040.93
23655,453.01,181.0,213741.17,13344.56,340428.38,804478.49
23656,3230.51,291.0,49714.01,6679.37,446442.86,1651962.38
23657,6549.83,316.0,61550.41,10430.54,459258.7,1353857.08
23658,4239.5,341.0,7598.16,21488.36,347112.41,198782.99
23659,3845.75,237.0,31305.61,21049.07,180869.96,338667.97
23660,5331.48,251.0,583.77,12657.35,270868.35,138124.57
23661,3233.92,273.0,49475.7,20202.19,23605.31,522838.15
23662,4634.42,192.0,92825.17,14845.2,16182.8,2205138.11
23663,2958.22,185.0,43708.5,16222.49,1591.55,1053187.02
23664,2473.75,259.0,52217.47,23716.07,1521786.14,1248424.23
23665,982.85,344.0,267646.73,27596.92,57622.17,717210.47
23666,8495.83,273.0,28471.3,15432.24,303158.13,99553.12
23667,1561.16,180.0,70243.07,13846.27,13544.46,1824726.83
23668,4733.5,305.0,7137.75,31565.58,4524530.7,587636.83
23670,8697.69,166.0,415457.49,9902.32,29153.57,622289.63
23671,4256.0,90.0,451277.1,15910.01,2.0,1252984.47
23672,7960.37,193.0,177927.46,28329.78,3160343.79,940005.09
23673,4433.07,165.0,115277.65,23796.36,565020.21,1996247.84
23674,9082.82,172.0,129081.03,21153.35,2432.75,1866195.63
23675,10891.39,124.0,132716.57,8964.58,13760.24,2495199.93
23676,4549.93,137.0,22358.04,14594.71,7807.29,1285890.79
23677,8327.46,120.0,2836.78,19889.69,20218.49,2784902.66
23678,5158.84,151.0,5906.98,16514.88,9671.06,274255.36
23679,5213.88,90.0,55412.62,22843.13,2185.19,1149650.66
23680,1095.87,101.0,17087.31,18221.42,0.0,777686.4
23681,5516.75,72.0,10208.35,20255.01,3968.82,295563.73
23682,3577.28,122.0,13124.69,18126.1,0.0,462751.26
23683,5742.16,226.0,95451.67,17104.57,1.0,1344876.71
23684,5628.23,160.0,142166.12,22202.87,3635.24,1552287.1
23685,4878.76,166.0,121009.86,18348.19,0.0,456813.01
23686,4027.01,243.0,489177.47,11682.87,806276.19,472474.56
23687,4635.94,221.0,436012.19,11296.77,277227.27,782128.41
23688,4446.11,271.0,177026.05,18047.4,34296.44,135974.98
23689,11082.58,164.0,15627.4,16048.94,0.0,385397.43
23690,386.42,278.0,863986.82,9809.1,0.0,698241.46
23691,3302.35,255.0,154378.94,19857.73,89239.59,134334.11
23692,3582.32,193.0,121034.84,6800.73,1.0,42498.24
23693,4963.2,89.0,146862.67,17027.71,23967.96,225540.91
23694,4990.52,90.0,118283.0,16355.13,3669.46,799566.21
23695,895.67,11.0,416535.0,10265.0,7697.36,910762.47
23696,3713.24,182.0,4350790.91,5734.42,47363.01,762148.59
23697,7409.39,134.0,2804177.85,10082.96,5186.89,479862.31
23698,575.54,171.0,1486771.16,7531.52,16560.04,156727.81
23699,2886.64,185.0,68491.98,15141.35,2.0,396621.73
23700,4149.32,283.0,156865.67,10884.57,0.0,859265.69
23701,5423.12,174.0,87954.43,18666.55,0.0,527421.44
23702,4409.72,26.0,42677.01,1265.65,5390.45,230054.28
23703,12591.74,18.0,169248.12,2320.76,33862.45,2235470.89
23704,17475.37,3.0,516981.49,5863.11,7379.53,2536766.52
23705,4760.87,22.0,213551.02,1045.88,16456.59,1054216.14
